"","year","Country","WBCode","wbcode2","gdp1","gdp2","lngdp1","lngdp2","gdpmad","lngdpmad","gdpmadlag","lngdpmadlag","gdpmadlag2","lngdpmadlag2","gdpmadlag3","lngdpmadlag3","gdpmadlag4","lngdpmadlag4","pop","lnpop","IMR_5yr","rgdpl","rgdpl2","rgdpch","kc","kg","ki","openk","gdppwt","gdppwtlag","lngdppwtlag","gdppwtlag2","lngdppwtlag2","gdppwtlag3","lngdppwtlag3","gdppwtlag4","lngdppwtlag4","lngdpavglag","lngdpavglag2","lngdpavglag3","lngdpavglag4","lngdppwt","lngdpavg","cont_dem_ind","civwar","civwarend","pwt_pop","pwt_rgdppc1","pwt_rgdppc2","pwt_rgdppc3","pwt_xrate","pwt_rgdincome","pwt_open","pwt_investment","pwt_pop_lag1","pwt_rgdppc1_lag1","pwt_rgdppc2_lag1","pwt_rgdppc3_lag1","pwt_xrate_lag1","pwt_rgdincome_lag1","pwt_open_lag1","pwt_investment_lag1","pwt_pop_lag2","pwt_rgdppc1_lag2","pwt_rgdppc2_lag2","pwt_rgdppc3_lag2","pwt_xrate_lag2","pwt_rgdincome_lag2","pwt_open_lag2","pwt_investment_lag2","pwt_pop_lag3","pwt_rgdppc1_lag3","pwt_rgdppc2_lag3","pwt_rgdppc3_lag3","pwt_xrate_lag3","pwt_rgdincome_lag3","pwt_open_lag3","pwt_investment_lag3","civwar_lag","civwarend_lag","exports","imports","exports_lag1","imports_lag1","exports_lag2","imports_lag2","imfadj","imfpov","wbank","imfadj_lag1","wbank_lag1","imfadj_lag2","wbank_lag2","imfpov_lag1","imfpov_lag2","dem","dem_ind","eximdiff","eximdiff_lag1","eximdiff_lag2","pwt_xrate_lag4","pwt_xrate_lag5"
"11",1975,"Angola","AGO",2,NA,NA,NA,NA,1073,6.9782137426307,1711,7.44483327389219,1789,7.48941208350872,1712,7.44541755670169,1728,7.454719949364,5885,8.68016201969438,NA,"2532.307726",2510.021772,2475.117,29.64235667,35.82505121,23.09237338,87.85118185,2532.307726,2623.65487,7.87232361321217,2527.378411,7.8349378433082,2390.349285,7.77919477859898,2445.13346,7.80185498528635,7.65857844355218,7.66217496340846,7.61230616765033,7.62828746732517,7.83688631063445,7.40755002663257,1,1,0,8.6802401816354,8.07308496362756,8.04502081245202,8.07427540656887,-13.8155105579643,8.23415365927788,4.29128103505452,3.03350968603438,8.69742757173865,8.1130671866089,8.0842140194724,8.11446234211317,-13.8155105579643,8.27342337396348,4.29918836994445,3.03447214996997,8.70389845919356,8.07158086139007,8.04268021063001,8.07275437995736,-13.8155105579643,8.22764537982178,4.30217142296355,3.04070568699787,8.68189543591627,8.0168491108505,7.98666473571434,8.01811166860344,-13.8155105579643,8.17186788201677,4.30595521121058,3.04213869410084,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-13.8155105579643,-13.8155105579643
"12",1976,"Angola","AGO",2,NA,NA,NA,NA,954,6.86066367144829,1073,6.9782137426307,1711,7.44483327389219,1789,7.48941208350872,1712,7.44541755670169,5943,8.68996933536666,NA,"2382.285981",2360.566591,2328.638139,29.54434506,35.68246828,23.11202223,89.17671597,2382.285981,2532.307726,7.83688631063445,2623.65487,7.87232361321217,2527.378411,7.8349378433082,2390.349285,7.77919477859898,7.40755002663257,7.65857844355218,7.66217496340846,7.61230616765033,7.77581580190267,7.31823973667548,1,1,0,8.69004841704528,8.00822251317455,7.97999963617154,8.00923345739567,-13.8155105579643,8.16078678313286,4.31214052061454,3.04261590716276,8.6802401816354,8.07308496362756,8.04502081245202,8.07427540656887,-13.8155105579643,8.23415365927788,4.29128103505452,3.03350968603438,8.69742757173865,8.1130671866089,8.0842140194724,8.11446234211317,-13.8155105579643,8.27342337396348,4.29918836994445,3.03447214996997,8.70389845919356,8.07158086139007,8.04268021063001,8.07275437995736,-13.8155105579643,8.22764537982178,4.30217142296355,3.04070568699787,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-13.8155105579643,-13.8155105579643
"13",1977,"Angola","AGO",2,NA,NA,NA,NA,941,6.84694313958538,954,6.86066367144829,1073,6.9782137426307,1711,7.44483327389219,1789,7.48941208350872,6164,8.72648119644001,NA,"2311.794547",2289.140815,2259.436378,29.22644381,36.46028315,23.7298347,89.49858375,2311.794547,2382.285981,7.77581580190267,2532.307726,7.83688631063445,2623.65487,7.87232361321217,2527.378411,7.8349378433082,7.31823973667548,7.40755002663257,7.65857844355218,7.66217496340846,7.74577936208933,7.29636125083735,1,1,0,8.72643414812365,7.9860832246877,7.95508129113281,7.98721532914542,-13.8155105579643,8.13861438585389,4.31334622775765,3.05917649303685,8.69004841704528,8.00822251317455,7.97999963617154,8.00923345739567,-13.8155105579643,8.16078678313286,4.31214052061454,3.04261590716276,8.6802401816354,8.07308496362756,8.04502081245202,8.07427540656887,-13.8155105579643,8.23415365927788,4.29128103505452,3.03350968603438,8.69742757173865,8.1130671866089,8.0842140194724,8.11446234211317,-13.8155105579643,8.27342337396348,4.29918836994445,3.03447214996997,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-13.8155105579643,-13.8155105579643
"14",1978,"Angola","AGO",2,NA,NA,NA,NA,960,6.86693328446188,941,6.84694313958538,954,6.86066367144829,1073,6.9782137426307,1711,7.44483327389219,6287,8.74623928838306,NA,"2141.954679",2124.250253,2093.213323,29.3305874,36.9590236,23.51701552,89.4327976,2141.954679,2311.794547,7.74577936208933,2382.285981,7.77581580190267,2532.307726,7.83688631063445,2623.65487,7.87232361321217,7.29636125083735,7.31823973667548,7.40755002663257,7.65857844355218,7.66947409252055,7.26820368849122,1,1,0,8.74626791863967,7.92073342402104,7.89033549853185,7.92212689453135,-13.8155105579643,8.07345596041276,4.29619639168896,3.04213869410084,8.72643414812365,7.9860832246877,7.95508129113281,7.98721532914542,-13.8155105579643,8.13861438585389,4.31334622775765,3.05917649303685,8.69004841704528,8.00822251317455,7.97999963617154,8.00923345739567,-13.8155105579643,8.16078678313286,4.31214052061454,3.04261590716276,8.6802401816354,8.07308496362756,8.04502081245202,8.07427540656887,-13.8155105579643,8.23415365927788,4.29128103505452,3.03350968603438,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-13.8155105579643,-13.8155105579643
"15",1979,"Angola","AGO",2,NA,NA,NA,NA,958,6.86484777797086,960,6.86693328446188,941,6.84694313958538,954,6.86066367144829,1073,6.9782137426307,6453,8.77230041793584,292.2,"2095.849339",2084.442647,2048.883981,27.90395462,38.25877427,23.26463684,89.38157038,2095.849339,2141.954679,7.66947409252055,2311.794547,7.74577936208933,2382.285981,7.77581580190267,2532.307726,7.83688631063445,7.26820368849122,7.29636125083735,7.31823973667548,7.40755002663257,7.64771416260933,7.2562809702901,1,1,0,8.77223068065224,7.90926177706803,7.8749976472654,7.91213747137898,-13.8155105579643,8.05399833013194,4.28165367434688,3.01160567192288,8.74626791863967,7.92073342402104,7.89033549853185,7.92212689453135,-13.8155105579643,8.07345596041276,4.29619639168896,3.04213869410084,8.72643414812365,7.9860832246877,7.95508129113281,7.98721532914542,-13.8155105579643,8.13861438585389,4.31334622775765,3.05917649303685,8.69004841704528,8.00822251317455,7.97999963617154,8.00923345739567,-13.8155105579643,8.16078678313286,4.31214052061454,3.04261590716276,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-13.8155105579643,-13.8155105579643
"16",1980,"Angola","AGO",2,927.5343,208.6318,6.83253,5.340571,961,6.86797440897029,958,6.86484777797086,960,6.86693328446188,941,6.84694313958538,954,6.86066367144829,6743,8.81626020873458,287.8,"2049.940762",2026.592307,2004.155955,32.21975924,31.74493282,21.83175029,81.73265434,2049.940762,2095.849339,7.64771416260933,2141.954679,7.66947409252055,2311.794547,7.74577936208933,2382.285981,7.77581580190267,7.2562809702901,7.26820368849122,7.29636125083735,7.31823973667548,7.62556617512957,7.24677029204993,1,1,0,8.81627207296792,7.83085080603186,7.81394314877483,7.83052497735142,-13.8155105579643,7.98186993639145,4.2326561925334,3.01258943978462,8.77223068065224,7.90926177706803,7.8749976472654,7.91213747137898,-13.8155105579643,8.05399833013194,4.28165367434688,3.01160567192288,8.74626791863967,7.92073342402104,7.89033549853185,7.92212689453135,-13.8155105579643,8.07345596041276,4.29619639168896,3.04213869410084,8.72643414812365,7.9860832246877,7.95508129113281,7.98721532914542,-13.8155105579643,8.13861438585389,4.31334622775765,3.05917649303685,1,0,3.17841702516805,3.77684666863592,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.598429643467861,NA,NA,-13.8155105579643,-13.8155105579643
"17",1981,"Angola","AGO",2,840.9995,189.1674,6.734591,5.242632,923,6.82762923450285,961,6.86797440897029,958,6.86484777797086,960,6.86693328446188,941,6.84694313958538,6880,8.83637393092739,282.7,"1994.560387",1975.03846,1949.71937,31.75879129,33.65076204,22.32640019,92.06302003,1994.560387,2049.940762,7.62556617512957,2095.849339,7.64771416260933,2141.954679,7.66947409252055,2311.794547,7.74577936208933,7.24677029204993,7.2562809702901,7.26820368849122,7.29636125083735,7.59817894764822,7.21290409107554,1,1,0,8.83631142911954,7.77578810543204,7.75097626921624,7.77673635061986,-13.8155105579643,7.94016366088309,4.39036677134506,3.04737555418921,8.81627207296792,7.83085080603186,7.81394314877483,7.83052497735142,-13.8155105579643,7.98186993639145,4.2326561925334,3.01258943978462,8.77223068065224,7.90926177706803,7.8749976472654,7.91213747137898,-13.8155105579643,8.05399833013194,4.28165367434688,3.01160567192288,8.74626791863967,7.92073342402104,7.89033549853185,7.92212689453135,-13.8155105579643,8.07345596041276,4.29619639168896,3.04213869410084,1,0,3.16401092873568,4.01134104153237,3.17841702516805,3.77684666863592,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.84733011279669,-0.598429643467861,NA,-13.8155105579643,-13.8155105579643
"18",1982,"Angola","AGO",2,813.8006,183.0495,6.701715,5.209756,862,6.75925527066369,923,6.82762923450285,961,6.86797440897029,958,6.86484777797086,960,6.86693328446188,7019,8.85637603673042,278.7,"1869.478521",1845.372603,1828.062674,28.56743609,39.84848136,26.48899618,89.9340372,1869.478521,1994.560387,7.59817894764822,2049.940762,7.62556617512957,2095.849339,7.64771416260933,2141.954679,7.66947409252055,7.21290409107554,7.24677029204993,7.2562809702901,7.26820368849122,7.53341480518294,7.14633503792332,1,1,0,8.85630907352534,7.80316552328538,7.76348463746463,7.80536459517539,-13.8155105579643,7.94769271082691,4.30703366910591,3.12719908013672,8.83631142911954,7.77578810543204,7.75097626921624,7.77673635061986,-13.8155105579643,7.94016366088309,4.39036677134506,3.04737555418921,8.81627207296792,7.83085080603186,7.81394314877483,7.83052497735142,-13.8155105579643,7.98186993639145,4.2326561925334,3.01258943978462,8.77223068065224,7.90926177706803,7.8749976472654,7.91213747137898,-13.8155105579643,8.05399833013194,4.28165367434688,3.01160567192288,1,0,3.02365566733606,3.66118927217716,3.16401092873568,4.01134104153237,3.17841702516805,3.77684666863592,0,0,0,0,0,0,0,0,0,0,0,-0.6375336048411,-0.84733011279669,-0.598429643467861,-13.8155105579643,-13.8155105579643
"19",1983,"Angola","AGO",2,820.1647,184.481,6.709505,5.217546,808,6.69456205852109,862,6.75925527066369,923,6.82762923450285,961,6.86797440897029,958,6.86484777797086,7241,8.88751459738882,274.1,"1904.238327",1903.99187,1860.103673,31.84321317,38.36618191,21.80448932,86.57772922,1904.238327,1869.478521,7.53341480518294,1994.560387,7.59817894764822,2049.940762,7.62556617512957,2095.849339,7.64771416260933,7.14633503792332,7.21290409107554,7.24677029204993,7.2562809702901,7.55183737926168,7.12319971889139,1,1,0,8.88745106837186,7.81196533282811,7.78802912039377,7.81381788182478,-13.8155105579643,7.94917974196601,4.26014146080406,2.94338584586882,8.85630907352534,7.80316552328538,7.76348463746463,7.80536459517539,-13.8155105579643,7.94769271082691,4.30703366910591,3.12719908013672,8.83631142911954,7.77578810543204,7.75097626921624,7.77673635061986,-13.8155105579643,7.94016366088309,4.39036677134506,3.04737555418921,8.81627207296792,7.83085080603186,7.81394314877483,7.83052497735142,-13.8155105579643,7.98186993639145,4.2326561925334,3.01258943978462,1,0,3.13578877722432,3.47663285057489,3.02365566733606,3.66118927217716,3.16401092873568,4.01134104153237,0,0,0,0,0,0,0,0,0,0,0,-0.340844073350566,-0.6375336048411,-0.84733011279669,-13.8155105579643,-13.8155105579643
"20",1984,"Angola","AGO",2,841.0266,189.1735,6.734623,5.242664,790,6.67203294546107,808,6.69456205852109,862,6.75925527066369,923,6.82762923450285,961,6.86797440897029,7442,8.91489490890657,269.3,"1972.247796",1989.310402,1934.20814,22.10836139,43.98682558,21.65110745,87.67140154,1972.247796,1904.238327,7.55183737926168,1869.478521,7.53341480518294,1994.560387,7.59817894764822,2049.940762,7.62556617512957,7.12319971889139,7.14633503792332,7.21290409107554,7.24677029204993,7.58692918446919,7.12948106496513,1,1,0,8.91495537482907,7.91197263591193,7.86649228590242,7.91535912247071,-13.8155105579643,8.04666782641007,4.1890485128521,2.88256363143939,8.88745106837186,7.81196533282811,7.78802912039377,7.81381788182478,-13.8155105579643,7.94917974196601,4.26014146080406,2.94338584586882,8.85630907352534,7.80316552328538,7.76348463746463,7.80536459517539,-13.8155105579643,7.94769271082691,4.30703366910591,3.12719908013672,8.83631142911954,7.77578810543204,7.75097626921624,7.77673635061986,-13.8155105579643,7.94016366088309,4.39036677134506,3.04737555418921,1,0,3.24520187236297,3.72140593581892,3.13578877722432,3.47663285057489,3.02365566733606,3.66118927217716,0,0,0,0,0,0,0,0,0,0,0,-0.476204063455953,-0.340844073350566,-0.6375336048411,-13.8155105579643,-13.8155105579643
"21",1985,"Angola","AGO",2,842.8687,189.5878,6.736811,5.244853,779,6.65801104587075,790,6.67203294546107,808,6.69456205852109,862,6.75925527066369,923,6.82762923450285,7585,8.93392789178263,264.7,"1979.594235",2013.50727,1936.446707,31.51416403,39.15539597,16.77263355,79.36664722,1979.594235,1972.247796,7.58692918446919,1904.238327,7.55183737926168,1869.478521,7.53341480518294,1994.560387,7.59817894764822,7.12948106496513,7.12319971889139,7.14633503792332,7.21290409107554,7.590647170869,7.12432910836988,1,1,0,8.93388965782826,7.87345693507624,7.85886087905144,7.87609182241176,-13.8155105579643,8.05344515540382,4.12842389198321,2.66653359039198,8.91495537482907,7.91197263591193,7.86649228590242,7.91535912247071,-13.8155105579643,8.04666782641007,4.1890485128521,2.88256363143939,8.88745106837186,7.81196533282811,7.78802912039377,7.81381788182478,-13.8155105579643,7.94917974196601,4.26014146080406,2.94338584586882,8.85630907352534,7.80316552328538,7.76348463746463,7.80536459517539,-13.8155105579643,7.94769271082691,4.30703366910591,3.12719908013672,1,0,3.36903314876697,3.83066013512744,3.24520187236297,3.72140593581892,3.13578877722432,3.47663285057489,0,0,0,0,0,0,0,0,0,0,0,-0.461626986360465,-0.476204063455953,-0.340844073350566,-13.8155105579643,-13.8155105579643
"22",1986,"Angola","AGO",2,840.4415,189.0419,6.733927,5.241969,694,6.5424719605068,779,6.65801104587075,790,6.67203294546107,808,6.69456205852109,862,6.75925527066369,7749,8.95531908176395,260.9,"1819.352192",1862.633563,1773.407016,36.52454306,45.87170559,18.46151539,65.68181248,1819.352192,1979.594235,7.590647170869,1972.247796,7.58692918446919,1904.238327,7.55183737926168,1869.478521,7.53341480518294,7.12432910836988,7.12948106496513,7.12319971889139,7.14633503792332,7.50623577824817,7.02435386937749,1,1,0,8.9552713326565,7.94491406109125,7.92659898942758,7.94809559320824,-13.8155105579643,7.95011815266328,3.9852734857551,2.41947893343351,8.93388965782826,7.87345693507624,7.85886087905144,7.87609182241176,-13.8155105579643,8.05344515540382,4.12842389198321,2.66653359039198,8.91495537482907,7.91197263591193,7.86649228590242,7.91535912247071,-13.8155105579643,8.04666782641007,4.1890485128521,2.88256363143939,8.88745106837186,7.81196533282811,7.78802912039377,7.81381788182478,-13.8155105579643,7.94917974196601,4.26014146080406,2.94338584586882,1,0,2.83282656893895,3.57597508928307,3.36903314876697,3.83066013512744,3.24520187236297,3.72140593581892,0,0,0,0,0,0,0,0,0,0,0,-0.743148520344115,-0.461626986360465,-0.476204063455953,-13.8155105579643,-13.8155105579643
"23",1987,"Angola","AGO",2,881.8276,198.3509,6.781997,5.290038,760,6.63331843328038,694,6.5424719605068,779,6.65801104587075,790,6.67203294546107,808,6.69456205852109,7878,8.97182934353085,256.4,"1920.926184",1953.505252,1876.647844,32.14382327,44.55488174,19.73593315,73.37127909,1920.926184,1819.352192,7.50623577824817,1979.594235,7.590647170869,1972.247796,7.58692918446919,1904.238327,7.55183737926168,7.02435386937749,7.12432910836988,7.12948106496513,7.12319971889139,7.56056273621038,7.09694058474538,1,1,0,8.97188011667701,7.99349844827853,7.96761287957041,7.99666397335844,-13.8155105579643,8.06695454201293,4.10148568692154,2.48823452293715,8.9552713326565,7.94491406109125,7.92659898942758,7.94809559320824,-13.8155105579643,7.95011815266328,3.9852734857551,2.41947893343351,8.93388965782826,7.87345693507624,7.85886087905144,7.87609182241176,-13.8155105579643,8.05344515540382,4.12842389198321,2.66653359039198,8.91495537482907,7.91197263591193,7.86649228590242,7.91535912247071,-13.8155105579643,8.04666782641007,4.1890485128521,2.88256363143939,1,0,3.37811822098993,3.758143165915,2.83282656893895,3.57597508928307,3.36903314876697,3.83066013512744,0,0,0,0,0,0,0,0,0,0,0,-0.38002494492508,-0.743148520344115,-0.461626986360465,-13.8155105579643,-13.8155105579643
"24",1988,"Angola","AGO",2,908.613,204.3758,6.811919,5.319961,853,6.74875954749168,760,6.63331843328038,694,6.5424719605068,779,6.65801104587075,790,6.67203294546107,8023,8.99006769575366,251.7,"2010.230749",2079.171356,1965.527398,29.40130101,44.18071832,13.96305969,78.91074154,2010.230749,1920.926184,7.56056273621038,1819.352192,7.50623577824817,1979.594235,7.590647170869,1972.247796,7.58692918446919,7.09694058474538,7.02435386937749,7.12432910836988,7.12948106496513,7.60600479496156,7.17738217122662,1,1,0,8.9901163049424,8.05405553764265,8.03464723531939,8.05777018971131,-13.8155105579643,8.05838426730044,4.1541845782767,2.12106333627472,8.97188011667701,7.99349844827853,7.96761287957041,7.99666397335844,-13.8155105579643,8.06695454201293,4.10148568692154,2.48823452293715,8.9552713326565,7.94491406109125,7.92659898942758,7.94809559320824,-13.8155105579643,7.95011815266328,3.9852734857551,2.41947893343351,8.93388965782826,7.87345693507624,7.85886087905144,7.87609182241176,-13.8155105579643,8.05344515540382,4.12842389198321,2.66653359039198,1,0,3.44877493864121,3.80974339707544,3.37811822098993,3.758143165915,2.83282656893895,3.57597508928307,0,0,0,0,0,0,0,0,0,0,0,-0.360968458434234,-0.38002494492508,-0.743148520344115,-13.8155105579643,-13.8155105579643
"25",1989,"Angola","AGO",2,893.9686,201.0818,6.795671,5.303712,853,6.74875954749168,853,6.74875954749168,760,6.63331843328038,694,6.5424719605068,779,6.65801104587075,8154,9.0062638833792,247.6,"1988.849826",2055.521178,1941.666321,33.71362316,41.41471468,12.90092713,77.31044756,1988.849826,2010.230749,7.60600479496156,1920.926184,7.56056273621038,1819.352192,7.50623577824817,1979.594235,7.590647170869,7.17738217122662,7.09694058474538,7.02435386937749,7.12432910836988,7.59531177374109,7.17203566061638,1,1,0,9.00624426103804,8.00827574625225,7.99926910003659,8.01149108698056,-13.8155105579643,8.0564901773705,4.16324855642625,2.06432803077333,8.9901163049424,8.05405553764265,8.03464723531939,8.05777018971131,-13.8155105579643,8.05838426730044,4.1541845782767,2.12106333627472,8.97188011667701,7.99349844827853,7.96761287957041,7.99666397335844,-13.8155105579643,8.06695454201293,4.10148568692154,2.48823452293715,8.9552713326565,7.94491406109125,7.92659898942758,7.94809559320824,-13.8155105579643,7.95011815266328,3.9852734857551,2.41947893343351,1,0,3.63895743791822,3.78464982947795,3.44877493864121,3.80974339707544,3.37811822098993,3.758143165915,0,0,0,0,0,0,0,0,0,0,0,-0.145692391559725,-0.360968458434234,-0.38002494492508,-13.8155105579643,-13.8155105579643
"26",1990,"Angola","AGO",2,878.1044,197.5134,6.777765,5.285807,868,6.76619171466035,853,6.74875954749168,853,6.74875954749168,760,6.63331843328038,694,6.5424719605068,8297,9.02364928266429,243,"1938.661169",1998.581993,1894.059885,32.64298275,42.03252147,14.01220506,82.24396157,1938.661169,1988.849826,7.59531177374109,2010.230749,7.60600479496156,1920.926184,7.56056273621038,1819.352192,7.50623577824817,7.17203566061638,7.17738217122662,7.09694058474538,7.02435386937749,7.56975289474343,7.16797230470189,1,1,0,9.0236022767385,7.99055995000559,7.97707263093647,7.99391704759719,-13.8155105579643,8.09523888085787,4.21906644607092,2.15176231953853,9.00624426103804,8.00827574625225,7.99926910003659,8.01149108698056,-13.8155105579643,8.0564901773705,4.16324855642625,2.06432803077333,8.9901163049424,8.05405553764265,8.03464723531939,8.05777018971131,-13.8155105579643,8.05838426730044,4.1541845782767,2.12106333627472,8.97188011667701,7.99349844827853,7.96761287957041,7.99666397335844,-13.8155105579643,8.06695454201293,4.10148568692154,2.48823452293715,1,0,3.8925291411608,3.94975882487609,3.63895743791822,3.78464982947795,3.44877493864121,3.80974339707544,0,0,0,0,0,0,0,0,0,0,0,-0.0572296837152928,-0.145692391559725,-0.360968458434234,-13.8155105579643,-13.8155105579643
"27",1991,"Angola","AGO",2,836.8786,188.2405,6.729679,5.23772,853,6.74875954749168,868,6.76619171466035,853,6.74875954749168,853,6.74875954749168,760,6.63331843328038,8497,9.04746843900354,239.1,"1866.03549",1836.430055,1854.271625,9.165959537,49.78711117,31.96063553,80.54887672,1866.03549,1938.661169,7.56975289474343,1988.849826,7.59531177374109,2010.230749,7.60600479496156,1920.926184,7.56056273621038,7.16797230470189,7.17203566061638,7.17738217122662,7.09694058474538,7.53157140051903,7.14016547400535,1,0,0,9.04744607803799,8.06830583637229,8.00255363752287,8.06521492510681,-13.8155105579643,8.07057478422502,4.07889247458938,2.86105742743563,9.0236022767385,7.99055995000559,7.97707263093647,7.99391704759719,-13.8155105579643,8.09523888085787,4.21906644607092,2.15176231953853,9.00624426103804,8.00827574625225,7.99926910003659,8.01149108698056,-13.8155105579643,8.0564901773705,4.16324855642625,2.06432803077333,8.9901163049424,8.05405553764265,8.03464723531939,8.05777018971131,-13.8155105579643,8.05838426730044,4.1541845782767,2.12106333627472,1,0,3.77386064962008,3.79150223227686,3.8925291411608,3.94975882487609,3.63895743791822,3.78464982947795,0,0,0,0,0,0,0,0,0,0,0,-0.0176415826567782,-0.0572296837152928,-0.145692391559725,-13.8155105579643,-13.8155105579643
"28",1992,"Angola","AGO",2,754.9241,169.8063,6.626617,5.134658,821,6.71052310945243,853,6.74875954749168,868,6.76619171466035,853,6.74875954749168,853,6.74875954749168,8742,9.07589427542326,235.3,"1978.67133",1831.679365,1984.766213,3.563994603,44.53052175,47.343292,105.6172915,1978.67133,1866.03549,7.53157140051903,1938.661169,7.56975289474343,1988.849826,7.59531177374109,2010.230749,7.60600479496156,7.14016547400535,7.16797230470189,7.17203566061638,7.17738217122662,7.59018085298226,7.15035198121734,1,1,0,9.07587597292221,8.03440417666822,7.92669284817741,8.02288375508923,-13.8155105579643,8.03389518253677,4.45166930666142,3.34709315785544,9.04744607803799,8.06830583637229,8.00255363752287,8.06521492510681,-13.8155105579643,8.07057478422502,4.07889247458938,2.86105742743563,9.0236022767385,7.99055995000559,7.97707263093647,7.99391704759719,-13.8155105579643,8.09523888085787,4.21906644607092,2.15176231953853,9.00624426103804,8.00827574625225,7.99926910003659,8.01149108698056,-13.8155105579643,8.0564901773705,4.16324855642625,2.06432803077333,0,0,3.87928494430096,4.18061806643611,3.77386064962008,3.79150223227686,3.8925291411608,3.94975882487609,0,0,0,0,0,0,0,0,0,0,0,-0.301333122135151,-0.0176415826567782,-0.0572296837152928,-13.8155105579643,-13.8155105579643
"29",1993,"Angola","AGO",2,552.3157,124.2333,6.31412,4.822161,585,6.37161184723186,821,6.71052310945243,853,6.74875954749168,868,6.76619171466035,853,6.74875954749168,8966,9.10119492471538,231.1,"1613.516441",1468.404077,1624.122074,23.33778416,27.83816233,44.1470452,99.8683837,1613.516441,1978.67133,7.59018085298226,1866.03549,7.53157140051903,1938.661169,7.56975289474343,1988.849826,7.59531177374109,7.15035198121734,7.14016547400535,7.16797230470189,7.17203566061638,7.38617120108993,6.87889152416089,1,1,0,9.10122392284501,7.63758630419846,7.56274877742865,7.62337309365834,-13.8155105579643,7.63507680782205,4.58853255500284,3.46823281417038,9.07587597292221,8.03440417666822,7.92669284817741,8.02288375508923,-13.8155105579643,8.03389518253677,4.45166930666142,3.34709315785544,9.04744607803799,8.06830583637229,8.00255363752287,8.06521492510681,-13.8155105579643,8.07057478422502,4.07889247458938,2.86105742743563,9.0236022767385,7.99055995000559,7.97707263093647,7.99391704759719,-13.8155105579643,8.09523888085787,4.21906644607092,2.15176231953853,1,0,3.60057247363973,3.87368954162648,3.87928494430096,4.18061806643611,3.77386064962008,3.79150223227686,0,0,0,0,0,0,0,0,0,0,0,-0.273117067986753,-0.301333122135151,-0.0176415826567782,-13.8155105579643,-13.8155105579643
"30",1994,"Angola","AGO",2,556.1204,125.0891,6.320985,4.829026,579,6.361302477573,585,6.37161184723186,821,6.71052310945243,853,6.74875954749168,868,6.76619171466035,9172,9.1239106439778,226.3,"1736.749826",1616.417374,1743.587241,19.77059809,31.58382348,39.49722602,129.7178165,1736.749826,1613.516441,7.38617120108993,1978.67133,7.59018085298226,1866.03549,7.53157140051903,1938.661169,7.56975289474343,6.87889152416089,7.15035198121734,7.14016547400535,7.16797230470189,7.45977072938585,6.91053660347943,1,0,0,9.12394117131384,7.68343590935585,7.58792866312485,7.66965863681917,-13.8155105579643,7.68697464608874,4.87481557859022,3.38979937042523,9.10122392284501,7.63758630419846,7.56274877742865,7.62337309365834,-13.8155105579643,7.63507680782205,4.58853255500284,3.46823281417038,9.07587597292221,8.03440417666822,7.92669284817741,8.02288375508923,-13.8155105579643,8.03389518253677,4.45166930666142,3.34709315785544,9.04744607803799,8.06830583637229,8.00255363752287,8.06521492510681,-13.8155105579643,8.07057478422502,4.07889247458938,2.86105742743563,1,0,3.63981970706718,3.86786102030859,3.60057247363973,3.87368954162648,3.87928494430096,4.18061806643611,0,0,0,0,0,0,0,0,0,0,0,-0.228041313241409,-0.273117067986753,-0.301333122135151,-13.8155105579643,-13.8155105579643
"31",1995,"Angola","AGO",2,597.2476,134.3399,6.392332,4.900373,622,6.43294009273918,579,6.361302477573,585,6.37161184723186,821,6.71052310945243,853,6.74875954749168,9419,9.15048420482282,221.5,"1921.761545",1775.032814,1931.419846,16.08540622,35.02507408,43.41530446,131.2379694,1921.761545,1736.749826,7.45977072938585,1613.516441,7.38617120108993,1978.67133,7.59018085298226,1866.03549,7.53157140051903,6.91053660347943,6.87889152416089,7.15035198121734,7.14016547400535,7.5609975157564,6.99696880424779,1,1,1,9.1504969450538,7.82769932975274,7.71877438058138,7.81340155956126,-13.8155105579643,7.82871111272757,4.84607507474011,3.44009756268127,9.12394117131384,7.68343590935585,7.58792866312485,7.66965863681917,-13.8155105579643,7.68697464608874,4.87481557859022,3.38979937042523,9.10122392284501,7.63758630419846,7.56274877742865,7.62337309365834,-13.8155105579643,7.63507680782205,4.58853255500284,3.46823281417038,9.07587597292221,8.03440417666822,7.92669284817741,8.02288375508923,-13.8155105579643,8.03389518253677,4.45166930666142,3.34709315785544,0,0,3.82818570681093,3.87721360076207,3.63981970706718,3.86786102030859,3.60057247363973,3.87368954162648,0,0,0,0,0,0,0,0,0,0,0,-0.0490278939511355,-0.228041313241409,-0.273117067986753,-13.8155105579643,-13.8155105579643
